item_id,knowledge_code
5163,"[1, 3, 10, 185]"
3453,"[1, 3, 10, 185]"
2350,"[1, 3, 10, 185]"
4768,"[1, 3, 10, 185]"
2078,"[1, 42, 134, 135]"
631,"[1, 42, 59, 134]"
8845,"[1, 42, 55, 134]"
5567,"[1, 42, 55, 134]"
1254,"[1, 42, 59, 134]"
4758,"[1, 42, 55, 134]"
5386,"[1, 42, 55, 134]"
1789,"[1, 42, 59, 134]"
1301,"[1, 42, 55, 134]"
8374,"[1, 42, 134, 135]"
4340,"[1, 3, 10, 184]"
7255,"[1, 3, 10, 184]"
215,"[1, 3, 10, 184]"
1930,"[1, 3, 10, 187]"
4325,"[1, 3, 10, 184]"
4352,"[1, 3, 10, 184]"
5391,"[1, 3, 10, 184]"
164,"[1, 3, 10, 184]"
6092,"[1, 3, 10, 185]"
4607,"[1, 3, 10, 185]"
8848,"[1, 3, 10, 185]"
8213,"[1, 3, 10, 185]"
3781,"[1, 3, 10, 185]"
7557,"[1, 3, 10, 185]"
1564,"[1, 3, 10, 185]"
2834,"[1, 3, 10, 185]"
3884,"[1, 3, 10, 185]"
2232,"[1, 3, 10, 185]"
1153,"[1, 3, 104, 163]"
3195,"[1, 3, 104, 163]"
4619,"[1, 3, 104, 163]"
5824,"[1, 3, 104, 163]"
8727,"[1, 3, 104, 163]"
5641,"[1, 3, 104, 163]"
6391,"[1, 3, 104, 163]"
954,"[1, 3, 104, 163]"
3624,"[1, 3, 104, 163]"
4696,"[1, 3, 104, 163]"
8587,"[1, 3, 104, 163]"
5335,"[1, 3, 104, 163]"
1029,"[1, 3, 104, 163]"
4880,"[1, 3, 104, 163]"
2940,"[1, 3, 104, 163]"
7909,"[1, 3, 104, 163]"
712,"[1, 3, 104, 163]"
5004,"[1, 3, 104, 163]"
6103,"[1, 3, 104, 163]"
7695,"[1, 3, 104, 163]"
2552,"[1, 72, 244, 255]"
6292,"[1, 42, 57, 138]"
6430,"[1, 42, 57, 138]"
8266,"[1, 42, 57, 138]"
1462,"[1, 42, 57, 138]"
2458,"[1, 42, 57, 138]"
6715,"[1, 42, 57, 138]"
8514,"[1, 42, 57, 138]"
3883,"[1, 42, 57, 138]"
1469,"[1, 42, 57, 138]"
936,"[1, 42, 57, 138]"
1596,"[1, 3, 10, 189]"
583,"[1, 3, 10, 185]"
6354,"[1, 3, 10, 187]"
6628,"[1, 3, 10, 189]"
1137,"[1, 3, 10, 187]"
1763,"[1, 3, 10, 189]"
1578,"[1, 3, 10, 187]"
4210,"[1, 3, 10, 189]"
13,"[1, 3, 10, 187]"
1946,"[1, 3, 10, 189]"
911,"[1, 3, 10, 184]"
4227,"[1, 3, 10, 184]"
5642,"[1, 3, 10, 184]"
1663,"[1, 3, 10, 184]"
7777,"[1, 3, 10, 184]"
7180,"[1, 3, 10, 184]"
8116,"[1, 3, 10, 184]"
7772,"[1, 3, 10, 184]"
3007,"[1, 3, 10, 184]"
8480,"[1, 3, 10, 184]"
2877,"[1, 3, 10, 184]"
4088,"[1, 3, 10, 184]"
3094,"[1, 3, 10, 184]"
7865,"[1, 3, 10, 184]"
3958,"[1, 3, 10, 184]"
2619,"[1, 3, 10, 184]"
8392,"[1, 3, 10, 184]"
8420,"[1, 3, 10, 184]"
1174,"[1, 3, 10, 184]"
8087,"[1, 3, 10, 184]"
7898,"[1, 72, 244, 255]"
3530,"[1, 72, 244, 255]"
8506,"[1, 72, 79, 261]"
2429,"[1, 42, 57, 138]"
1948,"[1, 42, 57, 138]"
2353,"[1, 42, 57, 138]"
7459,"[1, 42, 57, 138]"
452,"[1, 42, 57, 138]"
2211,"[1, 42, 57, 138]"
4542,"[1, 42, 57, 138]"
454,"[1, 42, 57, 138]"
7471,"[1, 42, 57, 138]"
7959,"[1, 42, 57, 138]"
4715,"[1, 3, 10, 189]"
6746,"[1, 3, 10, 185]"
6708,"[1, 3, 10, 187]"
1581,"[1, 3, 10, 189]"
3290,"[1, 3, 10, 187]"
7804,"[1, 3, 10, 189]"
1265,"[1, 3, 10, 187]"
8204,"[1, 3, 10, 189]"
1868,"[1, 3, 10, 187]"
4745,"[1, 3, 10, 189]"
6516,"[1, 3, 10, 184]"
3805,"[1, 3, 10, 184]"
7225,"[1, 3, 10, 184]"
3270,"[1, 3, 10, 184]"
4460,"[1, 3, 10, 184]"
490,"[1, 3, 10, 184]"
359,"[1, 3, 10, 184]"
2166,"[1, 3, 10, 184]"
5691,"[1, 3, 10, 184]"
4754,"[1, 3, 10, 184]"
6138,"[1, 3, 10, 184]"
2489,"[1, 3, 10, 184]"
4005,"[1, 3, 10, 184]"
7113,"[1, 3, 10, 184]"
65,"[1, 3, 10, 184]"
7087,"[1, 3, 10, 184]"
737,"[1, 3, 10, 184]"
1104,"[1, 3, 10, 184]"
1842,"[1, 3, 10, 184]"
8402,"[1, 3, 10, 184]"
6638,"[1, 3, 104, 167]"
4122,"[1, 3, 104, 167]"
5293,"[1, 3, 104, 167]"
8492,"[1, 3, 104, 167]"
6844,"[1, 3, 104, 167]"
6564,"[1, 3, 104, 167]"
2954,"[1, 3, 104, 167]"
3266,"[1, 3, 104, 167]"
851,"[1, 3, 104, 167]"
6503,"[1, 3, 104, 167]"
7364,"[1, 3, 104, 162]"
6980,"[1, 3, 101, 175]"
3817,"[1, 3, 104, 163]"
4261,"[1, 3, 104, 162, 163]"
435,"[1, 3, 104, 163]"
1381,"[1, 3, 104, 163]"
580,"[1, 3, 104, 163]"
1488,"[1, 3, 104, 162, 163]"
3594,"[1, 3, 104, 163]"
1194,"[1, 3, 10, 184]"
2322,"[1, 3, 10, 184]"
4609,"[1, 3, 10, 184]"
7034,"[1, 3, 10, 184]"
8910,"[1, 3, 12, 250]"
7061,"[1, 3, 10, 184]"
4018,"[1, 3, 7, 182]"
4872,"[1, 3, 7, 183]"
1358,"[1, 3, 10, 184]"
2054,"[1, 3, 104, 167]"
7117,"[1, 3, 104, 167]"
746,"[1, 3, 104, 167]"
3131,"[1, 3, 104, 167]"
56,"[1, 3, 104, 167]"
259,"[1, 3, 104, 167]"
1783,"[1, 3, 104, 167]"
7269,"[1, 3, 104, 167]"
1317,"[1, 3, 104, 167]"
4557,"[1, 3, 104, 167]"
2684,"[1, 3, 104, 162]"
7633,"[1, 3, 101, 175]"
8686,"[1, 3, 104, 163]"
7173,"[1, 3, 104, 162, 163]"
313,"[1, 3, 104, 163]"
6011,"[1, 3, 104, 163]"
3398,"[1, 3, 104, 163]"
8770,"[1, 3, 104, 162, 163]"
8542,"[1, 3, 104, 163]"
5486,"[1, 42, 46, 138]"
7663,"[1, 42, 46, 138]"
4720,"[1, 42, 46, 138]"
8537,"[1, 42, 46, 138]"
4112,"[1, 42, 46, 138]"
7714,"[1, 42, 46, 138]"
1273,"[1, 42, 46, 138]"
5537,"[1, 42, 46, 138]"
3428,"[1, 42, 46, 138]"
2002,"[1, 42, 46, 138]"
4021,"[1, 3, 10, 184]"
5832,"[1, 3, 10, 184]"
5503,"[1, 3, 10, 184]"
4232,"[1, 3, 10, 184]"
7187,"[1, 3, 12, 250]"
8258,"[1, 3, 10, 184]"
2894,"[1, 3, 7, 182]"
3807,"[1, 3, 7, 183]"
1659,"[1, 3, 10, 184]"
8459,"[1, 3, 10, 184]"
1984,"[1, 42, 69, 168]"
4972,"[1, 42, 69, 168]"
7217,"[1, 42, 69, 168]"
5151,"[1, 42, 69, 168]"
4746,"[1, 42, 69, 168]"
6034,"[1, 42, 69, 168]"
3060,"[1, 42, 69, 168]"
1647,"[1, 42, 69, 168]"
562,"[1, 42, 69, 168]"
4270,"[1, 42, 69, 168]"
2230,"[1, 3, 104, 166]"
793,"[1, 3, 104, 166]"
6439,"[1, 3, 104, 166]"
5750,"[1, 3, 104, 166]"
1670,"[1, 3, 104, 166]"
8772,"[1, 3, 104, 166]"
8581,"[1, 3, 104, 166]"
8649,"[1, 3, 104, 166]"
478,"[1, 3, 104, 166]"
5729,"[1, 3, 104, 166]"
4966,"[1, 3, 104, 167]"
1817,"[1, 3, 104, 167]"
2656,"[1, 3, 9, 196]"
2101,"[1, 3, 9, 196]"
1655,"[1, 3, 9, 196]"
1508,"[1, 3, 9, 196]"
5368,"[1, 3, 9, 196]"
681,"[1, 3, 10, 190]"
1673,"[1, 3, 10, 191]"
5113,"[1, 3, 10, 191]"
919,"[1, 3, 10, 190]"
6121,"[1, 3, 10, 190]"
4017,"[1, 3, 9, 197]"
8809,"[1, 3, 9, 197]"
4145,"[1, 3, 9, 198]"
5998,"[1, 3, 9, 198]"
4269,"[1, 3, 9, 198]"
3541,"[1, 3, 9, 198]"
619,"[1, 3, 9, 197]"
5484,"[1, 3, 9, 197]"
7450,"[1, 3, 9, 197, 198]"
1219,"[1, 3, 9, 197]"
7953,"[1, 3, 104, 161]"
4906,"[1, 3, 104, 161]"
2529,"[1, 3, 104, 161]"
3074,"[1, 3, 104, 161]"
4432,"[1, 3, 104, 161]"
5115,"[1, 3, 7, 183]"
7378,"[1, 3, 7, 183]"
3539,"[1, 3, 9, 197]"
1289,"[1, 3, 9, 196]"
8683,"[1, 3, 9, 198]"
7038,"[1, 3, 9, 196, 197, 198]"
7394,"[1, 3, 9, 196]"
6780,"[1, 42, 69, 168]"
3577,"[1, 42, 69, 157]"
2769,"[1, 42, 69, 158]"
2421,"[1, 42, 69, 155]"
2009,"[1, 42, 69, 157]"
1388,"[1, 42, 69, 155]"
2141,"[1, 42, 69, 158]"
765,"[1, 42, 69, 168]"
3153,"[1, 42, 69, 155]"
4779,"[1, 42, 69, 168]"
922,"[1, 42, 57, 138]"
7326,"[1, 42, 46, 57, 138]"
2396,"[1, 42, 57, 138]"
1281,"[1, 42, 138, 103]"
5962,"[1, 42, 46, 57, 138]"
2441,"[1, 42, 71, 149]"
5632,"[1, 42, 71, 151]"
2137,"[1, 42, 138, 103]"
7,"[1, 42, 71, 149]"
3281,"[1, 42, 71, 151]"
7345,"[1, 42, 46, 138]"
7335,"[1, 42, 46, 138]"
6921,"[1, 42, 46, 138]"
3633,"[1, 42, 46, 138]"
527,"[1, 42, 46, 138]"
1568,"[1, 42, 71, 149]"
6245,"[1, 42, 71, 149]"
4053,"[1, 42, 71, 149]"
7474,"[1, 42, 71, 149]"
8187,"[1, 42, 71, 149]"
5992,"[1, 3, 10, 186]"
1532,"[1, 3, 10, 186]"
8466,"[1, 3, 10, 186]"
1403,"[1, 3, 10, 186]"
3061,"[1, 3, 10, 186]"
6889,"[1, 3, 10, 186]"
5921,"[1, 3, 10, 186]"
8948,"[1, 3, 10, 186]"
5260,"[1, 3, 10, 186]"
4793,"[1, 3, 10, 186]"
6279,"[1, 3, 13, 170]"
3128,"[1, 3, 13, 170]"
8068,"[1, 3, 13, 171]"
8147,"[1, 3, 13, 171]"
3000,"[1, 3, 13, 170, 171]"
7054,"[1, 3, 13, 170]"
4173,"[1, 3, 13, 171]"
136,"[1, 3, 13, 170, 171]"
1474,"[1, 3, 13, 170, 171]"
5535,"[1, 3, 13, 171]"
4060,"[1, 20, 38, 116]"
6082,"[1, 20, 38, 116]"
3858,"[1, 20, 38, 116]"
5858,"[1, 20, 38, 116]"
5281,"[1, 20, 38, 116]"
1407,"[1, 20, 38, 116]"
5397,"[1, 20, 38, 116]"
3498,"[1, 20, 38, 116]"
8745,"[1, 20, 38, 116]"
3596,"[1, 20, 38, 116]"
3573,"[1, 20, 35, 114]"
3421,"[1, 20, 35, 114]"
2557,"[1, 20, 35, 114]"
7356,"[1, 20, 35, 114]"
5236,"[1, 20, 35, 114]"
7057,"[1, 20, 35, 114]"
4743,"[1, 20, 35, 114]"
6005,"[1, 20, 35, 114]"
7527,"[1, 20, 35, 114]"
4002,"[1, 20, 35, 114]"
6259,"[1, 42, 69, 155]"
8861,"[1, 42, 69, 155]"
1113,"[1, 42, 69, 156]"
2743,"[1, 42, 69, 156]"
3442,"[1, 42, 69, 156]"
8889,"[1, 3, 15, 192]"
6603,"[1, 3, 9, 198]"
4070,"[1, 3, 9, 198]"
4403,"[1, 3, 15, 192]"
8256,"[1, 3, 15, 192]"
4013,"[1, 3, 9, 198]"
1884,"[1, 3, 9, 198]"
6142,"[1, 3, 15, 192]"
2537,"[1, 3, 15, 192]"
4561,"[1, 3, 15, 192]"
2967,"[1, 3, 10, 186]"
986,"[1, 3, 10, 186]"
4109,"[1, 3, 10, 186]"
3921,"[1, 3, 10, 186]"
728,"[1, 3, 10, 186]"
4456,"[1, 3, 10, 186]"
4979,"[1, 3, 10, 186]"
1535,"[1, 3, 10, 186]"
6598,"[1, 3, 10, 186]"
4637,"[1, 3, 10, 186]"
751,"[1, 3, 13, 170]"
843,"[1, 3, 13, 170]"
7672,"[1, 3, 13, 171]"
4250,"[1, 3, 13, 171]"
773,"[1, 3, 13, 170, 171]"
1486,"[1, 3, 13, 170]"
6307,"[1, 3, 13, 171]"
7312,"[1, 3, 13, 170, 171]"
1505,"[1, 3, 13, 170, 171]"
169,"[1, 3, 13, 171]"
7310,"[1, 20, 38, 116]"
6050,"[1, 20, 38, 116]"
3331,"[1, 20, 35, 114]"
8301,"[1, 20, 35, 114]"
6604,"[1, 20, 35, 114]"
5793,"[1, 42, 69, 155]"
7516,"[1, 42, 69, 155]"
500,"[1, 42, 69, 156]"
2199,"[1, 42, 69, 156]"
7449,"[1, 42, 69, 156]"
4424,"[1, 3, 7, 183]"
1637,"[1, 3, 7, 183]"
384,"[1, 3, 104, 161]"
457,"[1, 3, 104, 167]"
8837,"[1, 3, 104, 167]"
3072,"[1, 3, 104, 167]"
5031,"[1, 3, 104, 161]"
4364,"[1, 20, 114, 99]"
2892,"[1, 20, 114, 99]"
2993,"[1, 20, 38, 116]"
393,"[1, 20, 35, 114]"
1825,"[1, 3, 15, 192]"
4189,"[1, 3, 15, 192]"
1399,"[1, 3, 15, 192]"
4186,"[1, 3, 15, 192]"
1812,"[1, 3, 15, 192]"
7832,"[1, 3, 104, 77]"
6497,"[1, 3, 104, 77]"
8063,"[1, 3, 104, 77]"
1327,"[1, 20, 38, 116]"
7469,"[1, 3, 104, 166]"
7016,"[1, 3, 104, 166]"
5871,"[1, 3, 104, 166]"
116,"[1, 3, 104, 166]"
831,"[1, 3, 104, 166]"
5618,"[1, 3, 104, 166]"
4586,"[1, 3, 104, 167]"
2533,"[1, 3, 104, 167]"
5429,"[1, 3, 104, 167]"
8305,"[1, 3, 104, 162]"
5489,"[1, 3, 10, 187]"
6627,"[1, 42, 69, 155]"
4436,"[1, 42, 69, 155]"
968,"[1, 42, 69, 155]"
5110,"[1, 42, 69, 155]"
7613,"[1, 42, 69, 155]"
2678,"[1, 42, 69, 168]"
1784,"[1, 42, 69, 157]"
4052,"[1, 42, 69, 158]"
3844,"[1, 42, 69, 155]"
1777,"[1, 42, 69, 157]"
1413,"[1, 42, 69, 155]"
1036,"[1, 42, 69, 158]"
2792,"[1, 42, 69, 168]"
2904,"[1, 42, 69, 155]"
3161,"[1, 42, 69, 168]"
2898,"[1, 42, 57, 138]"
2022,"[1, 42, 46, 57, 138]"
711,"[1, 42, 57, 138]"
3400,"[1, 42, 138, 103]"
7094,"[1, 42, 46, 57, 138]"
5220,"[1, 42, 71, 149]"
2359,"[1, 42, 71, 149]"
222,"[1, 42, 71, 151]"
5825,"[1, 42, 138, 103]"
1342,"[1, 42, 71, 149]"
8936,"[1, 42, 71, 151]"
4565,"[1, 42, 46, 138]"
4624,"[1, 42, 46, 138]"
1839,"[1, 42, 46, 138]"
5095,"[1, 42, 46, 138]"
8200,"[1, 42, 46, 138]"
651,"[1, 42, 71, 149]"
7453,"[1, 42, 71, 149]"
785,"[1, 42, 71, 149]"
1623,"[1, 42, 71, 149]"
546,"[1, 42, 71, 149]"
5420,"[1, 3, 10, 185]"
7903,"[1, 3, 10, 185]"
2948,"[1, 3, 10, 185]"
7072,"[1, 3, 10, 185]"
3841,"[1, 3, 10, 188]"
2497,"[1, 3, 10, 188]"
8625,"[1, 3, 10, 188]"
3473,"[1, 3, 10, 188]"
4659,"[1, 3, 10, 188]"
975,"[1, 3, 9, 196]"
5781,"[1, 3, 9, 196]"
8688,"[1, 3, 9, 196]"
4067,"[1, 3, 9, 196]"
1881,"[1, 3, 9, 196]"
2471,"[1, 3, 10, 189]"
7514,"[1, 3, 10, 189]"
3178,"[1, 3, 10, 189]"
5143,"[1, 3, 10, 189]"
3905,"[1, 3, 10, 189]"
3863,"[1, 3, 10, 189]"
1496,"[1, 3, 10, 189]"
8898,"[1, 3, 10, 189]"
7412,"[1, 3, 10, 189]"
3976,"[1, 3, 10, 189]"
8427,"[1, 3, 10, 190]"
5874,"[1, 3, 10, 191]"
2563,"[1, 3, 10, 191]"
2575,"[1, 3, 10, 190]"
3975,"[1, 3, 10, 190]"
3944,"[1, 3, 9, 197]"
4511,"[1, 3, 9, 197]"
3569,"[1, 3, 9, 198]"
4010,"[1, 3, 9, 198]"
2079,"[1, 3, 9, 198]"
3809,"[1, 3, 9, 198]"
3733,"[1, 3, 9, 197]"
7287,"[1, 3, 9, 197]"
3226,"[1, 3, 9, 197, 198]"
2015,"[1, 3, 9, 197]"
5681,"[1, 3, 15, 192]"
3537,"[1, 3, 9, 198]"
4934,"[1, 3, 9, 198]"
2611,"[1, 3, 15, 192]"
386,"[1, 3, 15, 192]"
6938,"[1, 3, 9, 198]"
1042,"[1, 3, 9, 198]"
118,"[1, 3, 15, 192]"
7908,"[1, 3, 15, 192]"
8475,"[1, 3, 15, 192]"
666,"[1, 42, 70, 242]"
3134,"[1, 42, 134, 135]"
3340,"[1, 42, 136, 137]"
8832,"[1, 42, 136, 109]"
1592,"[1, 42, 69, 168]"
2445,"[1, 42, 69, 168]"
2436,"[1, 42, 69, 168]"
5532,"[1, 42, 69, 168]"
4964,"[1, 42, 69, 168]"
2709,"[1, 42, 69, 168]"
5587,"[1, 42, 69, 168]"
1639,"[1, 42, 69, 168]"
8330,"[1, 42, 69, 168]"
4285,"[1, 42, 69, 168]"
4409,"[1, 42, 134, 135]"
739,"[1, 42, 134, 135]"
3650,"[1, 42, 134, 135]"
7794,"[1, 42, 45, 140]"
5286,"[1, 42, 45, 140]"
5202,"[1, 42, 62, 234]"
5813,"[1, 42, 59, 134]"
6399,"[1, 42, 59, 134]"
5759,"[1, 42, 59, 134]"
1519,"[1, 42, 136, 137]"
5176,"[1, 42, 45, 141]"
6233,"[1, 42, 45, 141]"
7817,"[1, 42, 45, 141]"
8983,"[1, 42, 45, 141]"
1235,"[1, 42, 45, 141]"
1780,"[1, 42, 45, 141]"
3169,"[1, 42, 45, 141]"
6058,"[1, 42, 45, 141]"
3441,"[1, 42, 45, 141]"
3156,"[1, 42, 45, 141]"
2639,"[1, 20, 33, 41]"
780,"[1, 20, 33, 41]"
4804,"[1, 20, 33, 41]"
2223,"[1, 20, 33, 41]"
6657,"[1, 20, 33, 41]"
4376,"[1, 20, 116, 117]"
673,"[1, 20, 116, 117]"
2729,"[1, 20, 33, 41]"
2335,"[1, 20, 116, 117]"
8961,"[1, 20, 34, 114]"
5974,"[1, 20, 33, 41]"
8873,"[1, 20, 33, 41]"
6748,"[1, 20, 33, 41]"
5525,"[1, 20, 33, 41]"
5219,"[1, 20, 33, 41]"
7379,"[1, 20, 33, 210]"
5406,"[1, 20, 33, 41]"
6209,"[1, 20, 33, 41]"
8286,"[1, 20, 33, 41]"
5739,"[1, 20, 33, 41]"
3545,"[1, 20, 32, 131]"
7137,"[1, 20, 32, 131]"
8198,"[1, 20, 32, 131]"
5257,"[1, 20, 32, 131]"
7670,"[1, 20, 32, 131]"
6186,"[1, 20, 32, 131]"
646,"[1, 20, 32, 131]"
7748,"[1, 20, 32, 131]"
3535,"[1, 20, 32, 131]"
5883,"[1, 20, 32, 131]"
2668,"[1, 20, 32, 131]"
808,"[1, 20, 32, 131]"
448,"[1, 20, 32, 131]"
5555,"[1, 20, 32, 131]"
8930,"[1, 20, 32, 131]"
1537,"[1, 20, 32, 131]"
7158,"[1, 20, 32, 131]"
853,"[1, 20, 32, 131]"
8827,"[1, 20, 32, 131]"
6003,"[1, 20, 32, 131]"
1088,"[1, 42, 45, 142]"
5672,"[1, 42, 45, 142]"
4384,"[1, 42, 45, 142]"
5404,"[1, 42, 45, 142]"
6114,"[1, 42, 45, 142]"
3522,"[1, 42, 45, 142]"
6607,"[1, 42, 45, 142]"
7074,"[1, 42, 45, 142]"
3020,"[1, 42, 45, 142]"
6506,"[1, 42, 45, 279]"
5302,"[1, 42, 45, 279]"
5585,"[1, 42, 45, 279]"
7847,"[1, 42, 45, 143]"
7931,"[1, 42, 45, 143]"
3077,"[1, 3, 17, 201]"
5101,"[1, 3, 17, 201]"
2145,"[1, 3, 17, 201]"
291,"[1, 3, 17, 201]"
7151,"[1, 3, 15, 192]"
2886,"[1, 3, 10, 184]"
6664,"[1, 3, 10, 184]"
52,"[1, 3, 17, 201]"
5533,"[1, 3, 17, 201]"
2221,"[1, 3, 10, 184]"
287,"[1, 3, 17, 253]"
5928,"[1, 3, 17, 253]"
283,"[1, 3, 17, 253]"
1037,"[1, 3, 17, 253]"
8596,"[1, 3, 17, 253]"
3524,"[1, 3, 17, 253]"
2647,"[1, 3, 17, 253]"
3304,"[1, 3, 17, 253]"
1360,"[1, 3, 17, 253]"
4750,"[1, 3, 17, 253]"
4639,"[1, 72, 92, 261]"
4550,"[1, 72, 92, 261]"
1662,"[1, 72, 92, 261]"
7103,"[1, 72, 92, 261]"
2327,"[1, 72, 92, 261]"
6372,"[1, 72, 92, 261]"
2618,"[1, 72, 92, 261]"
6838,"[1, 72, 92, 261]"
2037,"[1, 20, 52, 270]"
5277,"[1, 20, 52, 270]"
8981,"[1, 20, 52, 270]"
3572,"[1, 72, 2, 261]"
5154,"[1, 3, 17, 253]"
7340,"[1, 3, 17, 200]"
570,"[1, 42, 66, 236]"
4378,"[1, 3, 15, 192]"
735,"[1, 20, 25, 218]"
2431,"[1, 3, 17, 253]"
1068,"[1, 42, 61, 231]"
7479,"[1, 42, 50, 228]"
8858,"[1, 42, 69, 168]"
7849,"[1, 42, 69, 168]"
7100,"[1, 42, 69, 168]"
6184,"[1, 42, 69, 168]"
480,"[1, 42, 69, 168]"
8803,"[1, 42, 134, 135]"
5835,"[1, 42, 134, 135]"
349,"[1, 42, 134, 135]"
2598,"[1, 42, 62, 234]"
5646,"[1, 42, 59, 134]"
3527,"[1, 42, 59, 134]"
5030,"[1, 42, 59, 134]"
2633,"[1, 42, 136, 137]"
1943,"[1, 42, 45, 141]"
6709,"[1, 42, 45, 141]"
6876,"[1, 42, 45, 141]"
8723,"[1, 42, 45, 141]"
6626,"[1, 42, 45, 141]"
3505,"[1, 42, 45, 141]"
241,"[1, 42, 45, 141]"
8766,"[1, 42, 45, 141]"
6131,"[1, 42, 45, 141]"
6021,"[1, 42, 45, 141]"
6181,"[1, 3, 10, 184]"
824,"[1, 3, 10, 184]"
7700,"[1, 3, 10, 184]"
1460,"[1, 3, 10, 184]"
8585,"[1, 3, 10, 184]"
910,"[1, 3, 10, 184]"
5272,"[1, 3, 10, 184]"
7201,"[1, 3, 10, 184]"
6059,"[1, 3, 10, 184]"
7666,"[1, 3, 10, 184]"
4744,"[1, 3, 10, 184]"
7838,"[1, 3, 10, 184]"
3891,"[1, 3, 10, 184]"
2980,"[1, 3, 10, 184]"
2173,"[1, 3, 10, 184]"
2895,"[1, 3, 10, 184]"
1843,"[1, 3, 10, 184]"
7500,"[1, 3, 10, 184]"
4111,"[1, 3, 10, 184]"
101,"[1, 3, 10, 184]"
4522,"[1, 3, 10, 184]"
7589,"[1, 3, 10, 184]"
5459,"[1, 3, 10, 184]"
26,"[1, 3, 10, 184]"
5581,"[1, 3, 10, 184]"
935,"[1, 3, 10, 184]"
8767,"[1, 3, 10, 184]"
6523,"[1, 3, 10, 184]"
6940,"[1, 20, 32, 133]"
5327,"[1, 20, 32, 133]"
4767,"[1, 20, 32, 133]"
3711,"[1, 20, 32, 133]"
1085,"[1, 20, 32, 133]"
4414,"[1, 20, 32, 133]"
5053,"[1, 3, 10, 185]"
7625,"[1, 3, 10, 185]"
8188,"[1, 3, 10, 185]"
4435,"[1, 3, 10, 185]"
2944,"[1, 3, 10, 185]"
4683,"[1, 3, 10, 185]"
2996,"[1, 3, 10, 185]"
8719,"[1, 3, 10, 185]"
6710,"[1, 3, 10, 185]"
1190,"[1, 3, 10, 185]"
4418,"[1, 3, 10, 185]"
6827,"[1, 3, 10, 185]"
6555,"[1, 3, 10, 185]"
8541,"[1, 3, 10, 185]"
2817,"[1, 3, 10, 185]"
7686,"[1, 3, 10, 185]"
5252,"[1, 3, 10, 185]"
4778,"[1, 3, 10, 185]"
7872,"[1, 3, 10, 185]"
8737,"[1, 3, 10, 185]"
3928,"[1, 42, 69, 168]"
6982,"[1, 42, 69, 168]"
5514,"[1, 42, 69, 168]"
7896,"[1, 42, 69, 168]"
884,"[1, 42, 69, 168]"
8010,"[1, 42, 69, 168]"
3454,"[1, 42, 69, 168]"
664,"[1, 42, 69, 168]"
2276,"[1, 42, 69, 168]"
381,"[1, 42, 69, 168]"
7915,"[1, 72, 82, 264, 267]"
3062,"[1, 3, 9, 249]"
3379,"[1, 20, 33, 41]"
8973,"[1, 20, 33, 41]"
5588,"[1, 20, 33, 41]"
6410,"[1, 20, 33, 41]"
8142,"[1, 20, 33, 41]"
1331,"[1, 20, 116, 117]"
5577,"[1, 20, 116, 117]"
5145,"[1, 20, 33, 41]"
3122,"[1, 20, 116, 117]"
3081,"[1, 20, 34, 114]"
2050,"[1, 20, 33, 41]"
1171,"[1, 20, 33, 41]"
7482,"[1, 20, 33, 41]"
4423,"[1, 20, 33, 41]"
8975,"[1, 20, 33, 41]"
8823,"[1, 20, 33, 210]"
696,"[1, 20, 33, 41]"
3856,"[1, 20, 33, 41]"
8371,"[1, 20, 33, 41]"
338,"[1, 20, 33, 41]"
1991,"[1, 20, 32, 131]"
1234,"[1, 20, 32, 131]"
7314,"[1, 20, 32, 131]"
8172,"[1, 20, 32, 131]"
6583,"[1, 20, 32, 131]"
161,"[1, 20, 32, 131]"
7833,"[1, 20, 32, 131]"
2485,"[1, 20, 32, 131]"
8018,"[1, 20, 32, 131]"
4260,"[1, 20, 32, 131]"
4480,"[1, 20, 32, 131]"
1146,"[1, 20, 32, 131]"
7023,"[1, 20, 32, 131]"
6943,"[1, 20, 32, 131]"
7704,"[1, 20, 32, 131]"
858,"[1, 20, 32, 131]"
332,"[1, 20, 32, 131]"
574,"[1, 20, 32, 131]"
6270,"[1, 20, 32, 131]"
1632,"[1, 20, 32, 131]"
3320,"[1, 42, 45, 142]"
139,"[1, 42, 45, 142]"
1615,"[1, 42, 45, 142]"
4124,"[1, 42, 45, 142]"
6344,"[1, 42, 45, 142]"
6049,"[1, 42, 45, 142]"
6171,"[1, 42, 45, 142]"
3419,"[1, 42, 45, 142]"
2596,"[1, 42, 45, 279]"
2467,"[1, 42, 45, 279]"
2638,"[1, 42, 45, 143]"
576,"[1, 42, 45, 143]"
1077,"[1, 42, 48, 148]"
551,"[1, 42, 48, 148]"
3129,"[1, 42, 48, 148]"
7906,"[1, 42, 48, 148]"
5476,"[1, 42, 48, 148]"
2250,"[1, 72, 80, 261]"
1644,"[1, 72, 80, 261]"
7960,"[1, 72, 93, 261]"
1971,"[1, 72, 93, 261]"
5643,"[1, 72, 93, 261]"
7211,"[1, 72, 73, 257]"
2793,"[1, 72, 73, 257]"
2914,"[1, 72, 73, 257]"
7289,"[1, 72, 73, 257]"
5294,"[1, 72, 73, 257]"
415,"[1, 72, 73, 257]"
7715,"[1, 72, 73, 257]"
7020,"[1, 72, 73, 257]"
6703,"[1, 72, 73, 257]"
8363,"[1, 72, 73, 257]"
3206,"[1, 20, 38, 116]"
318,"[1, 20, 38, 116]"
